_id,Date,Rain,Temp Max,Temp Min
15256,07-10-1992,3.93148303,31.57999992,22.35000038
15257,08-10-1992,0,32.93000031,21.90999985
15258,09-10-1992,0,33,22.28000069
15259,10-10-1992,0,31.72999954,22.87999916
15260,11-10-1992,2.735143423,29.54999924,22.06999969
15261,12-10-1992,3.102137327,28.67000008,20.12000084
15262,13-10-1992,0,30.44000053,20.15999985
15263,14-10-1992,0,30.82999992,20.87999916
15264,15-10-1992,0,30.76000023,20.29999924
15265,16-10-1992,0,30.43000031,20.14999962
15266,17-10-1992,0,30.06999969,20.39999962
15267,18-10-1992,0,29.17000008,20.73999977
15268,19-10-1992,0,29.77000046,21.44000053
15269,20-10-1992,0,30.10000038,21.77000046
15270,21-10-1992,0,31.43000031,21.87000084
15271,22-10-1992,0,31.95999908,21.63999939
15272,23-10-1992,0,31.31999969,21.63999939
15273,24-10-1992,0,31.40999985,21.56999969
15274,25-10-1992,0,31.02000046,20.07999992
15275,26-10-1992,0,30.98999977,18.57999992
15276,27-10-1992,0,29.94000053,18.72999954
15277,28-10-1992,0,31.15999985,20.06999969
15278,29-10-1992,0,32.29000092,20.79999924
15279,30-10-1992,0,32.02000046,18.72999954
15280,31-10-1992,0,32.29000092,17.46999931
15281,01-11-1992,0,32.31999969,17.07999992
15282,02-11-1992,0,32.38999939,17.37999916
15283,03-11-1992,0,32.75999832,19.61000061
15284,04-11-1992,0,33.00999832,19.06999969
15285,05-11-1992,0,32.72000122,18.31999969
15286,06-11-1992,0,33.25,18.27000046
15287,07-11-1992,0,32.88999939,19.17000008
15288,08-11-1992,0,32.77999878,17.79000092
15289,09-11-1992,0,32.52000046,19.17000008
15290,10-11-1992,0,32.75999832,21.61000061
15291,11-11-1992,0,33.54999924,19.98999977
15292,12-11-1992,0,33.25999832,17.77000046
15293,13-11-1992,0,32.59999847,17.42000008
15294,14-11-1992,0,32.40000153,19.06999969
15295,15-11-1992,0,31.80999947,18.56999969
15296,16-11-1992,0,31.38999939,20.28000069
15297,17-11-1992,0,31.48999977,21.36000061
15298,18-11-1992,0,29.45999908,21.22999954
15299,19-11-1992,0,29.37999916,20.82999992
15300,20-11-1992,0,30.38999939,21.27000046
15301,21-11-1992,3.915527105,30.80999947,20.72999954
15302,22-11-1992,0,29.45000076,20.57999992
15303,23-11-1992,0,31.10000038,20.87000084
15304,24-11-1992,0,30.95999908,19.81999969
15305,25-11-1992,0,32.88999939,20.25
15306,26-11-1992,0,32.59999847,19.36000061
15307,27-11-1992,0,31.57999992,18.71999931
15308,28-11-1992,0,31.57999992,17.12999916
15309,29-11-1992,0,31.5,17.31999969
15310,30-11-1992,0,31.88999939,16.55999947
15311,01-12-1992,0,31.57999992,15.93999958
15312,02-12-1992,0,31.56999969,16.29000092
15313,03-12-1992,0,31.29999924,16.23999977
15314,04-12-1992,0,31.56999969,17.04999924
15315,05-12-1992,0,31.48999977,17.70000076
15316,06-12-1992,0,31.40999985,17.87000084
15317,07-12-1992,0,31.40999985,16.73999977
15318,08-12-1992,0,30.80999947,16.5
15319,09-12-1992,0,30.02000046,15.89000034
15320,10-12-1992,0,29.84000015,15.98999977
15321,11-12-1992,0,29.86000061,15.72000027
15322,12-12-1992,0,30.11000061,15.92000008
15323,13-12-1992,0,30.02000046,15.86999989
15324,14-12-1992,0,29.95999908,15.18999958
15325,15-12-1992,0,30.72999954,15.51000023
15326,16-12-1992,0,30.78000069,16.44000053
15327,17-12-1992,0,31.11000061,16.38999939
15328,18-12-1992,0,30.81999969,16.54000092
15329,19-12-1992,0,30.93000031,16.67000008
15330,20-12-1992,0,31.13999939,17.44000053
15331,21-12-1992,0,30.94000053,16.88999939
15332,22-12-1992,0,30.69000053,16.46999931
15333,23-12-1992,0,30.69000053,16.27000046
15334,24-12-1992,0,30.52000046,15.23999977
15335,25-12-1992,0,30.78000069,13.64000034
15336,26-12-1992,0,30.04000092,13.38000011
15337,27-12-1992,0,30.05999947,13.59000015
15338,28-12-1992,0,30.46999931,13.75
15339,29-12-1992,0,30.02000046,14.11999989
15340,30-12-1992,0,30.42000008,14.73999977
15341,31-12-1992,0,30.76000023,15.06999969
15342,01-01-1993,0,30.51000023,15.47000027
15343,02-01-1993,0,31.03000069,15.19999981
15344,03-01-1993,0,31.30999947,15.42000008
15345,04-01-1993,0,30.54000092,15.85000038
15346,05-01-1993,0,30.96999931,16.29999924
15347,06-01-1993,0,31.95999908,15.55000019
15348,07-01-1993,0,30.48999977,15.31999969
15349,08-01-1993,0,30.23999977,15.51000023
15350,09-01-1993,0,29.87000084,14.55000019
15351,10-01-1993,0,30.70000076,15.73999977
15352,11-01-1993,0,31.48999977,16.38999939
15353,12-01-1993,0,31.61000061,15.93999958
15354,13-01-1993,0,31.18000031,14.86999989
15355,14-01-1993,0,31.29000092,14.48999977
15356,15-01-1993,0,30.79000092,15.11999989
15357,16-01-1993,0,29.44000053,14.81000042
15358,17-01-1993,0,29.71999931,15.05000019
15359,18-01-1993,0,30.10000038,15.11999989
15360,19-01-1993,0,29.55999947,14.60999966
15361,20-01-1993,0,29.45000076,13.5
15362,21-01-1993,0,28.42000008,13.09000015
15363,22-01-1993,0,28.70999908,13.72999954
15364,23-01-1993,0,29.51000023,14.36999989
15365,24-01-1993,0,29.90999985,14.85000038
15366,25-01-1993,0,30.61000061,15.5
15367,26-01-1993,0,31.20000076,16.36000061
15368,27-01-1993,0,31.62999916,15.80000019
15369,28-01-1993,0,32.84999847,15.47999954
15370,29-01-1993,0,31.90999985,16.70999908
15371,30-01-1993,0,31.95999908,14.89999962
15372,31-01-1993,0,31.35000038,15.22999954
15373,01-02-1993,0,32.25,15.80000019
15374,02-02-1993,0,33.29000092,16.04999924
15375,03-02-1993,0,32.54999924,15.42000008
15376,04-02-1993,0,32.31000137,15.89000034
15377,05-02-1993,0,32.22000122,15.40999985
15378,06-02-1993,0,32.27999878,15.78999996
15379,07-02-1993,0,32.52000046,15.55000019
15380,08-02-1993,0,33.11000061,14.77999973
15381,09-02-1993,0,32.77999878,15.01000023
15382,10-02-1993,0,33.75999832,15.96000004
15383,11-02-1993,0,34.09000015,16.29000092
15384,12-02-1993,0,32.34999847,16.81999969
15385,13-02-1993,0,31.92000008,16.79000092
15386,14-02-1993,0,33.00999832,17.60000038
15387,15-02-1993,0,33.04999924,17.87000084
15388,16-02-1993,0,32.75,18.04000092
15389,17-02-1993,0,32.74000168,16.28000069
15390,18-02-1993,0,31.34000015,16.72999954
15391,19-02-1993,0,31.32999992,16.46999931
15392,20-02-1993,0,29.62999916,13.85000038
15393,21-02-1993,0,30.21999931,12.97999954
15394,22-02-1993,0,30.45000076,13.35999966
15395,23-02-1993,0,31.98999977,14.14000034
15396,24-02-1993,0,30.85000038,14.68000031
15397,25-02-1993,0,30.70999908,16.40999985
15398,26-02-1993,0,31.11000061,18.43000031
15399,27-02-1993,0,31.93000031,18.12999916
15400,28-02-1993,0,31.29000092,17.62999916
15401,01-03-1993,0,29.95999908,16.12999916
15402,02-03-1993,0,30.19000053,15.02999973
15403,03-03-1993,0,30.22999954,16.30999947
15404,04-03-1993,0,31.10000038,17.77000046
15405,05-03-1993,0,31.87000084,18.01000023
15406,06-03-1993,0,32.72999954,17.63999939
15407,07-03-1993,0,34.06999969,18.62000084
15408,08-03-1993,0,36,19.76000023
15409,09-03-1993,0,34.88999939,21.52000046
15410,10-03-1993,0,32.84000015,19.53000069
15411,11-03-1993,0,33.25999832,19.35000038
15412,12-03-1993,0,32.65000153,19.38999939
15413,13-03-1993,0,32.47999954,19.71999931
15414,14-03-1993,0,32.40999985,19.48999977
15415,15-03-1993,0,31.87000084,18.89999962
15416,16-03-1993,0,32.29000092,18.11000061
15417,17-03-1993,0,32.45000076,18.19000053
15418,18-03-1993,0,33.58000183,18.97999954
15419,19-03-1993,0,35,19.37000084
15420,20-03-1993,0,35.11999893,18.79999924
15421,21-03-1993,0,33.93000031,18.68000031
15422,22-03-1993,0,34.02999878,19.39999962
15423,23-03-1993,0,33.70000076,19.89999962
15424,24-03-1993,0,33.75,20.77000046
15425,25-03-1993,0,32.86000061,20.56999969
15426,26-03-1993,0,31.60000038,20.31999969
15427,27-03-1993,0,30.39999962,16.38999939
15428,28-03-1993,0,31.29000092,17.22999954
15429,29-03-1993,0,32.77999878,18.02000046
15430,30-03-1993,0,34.95999908,19.56999969
15431,31-03-1993,0,36.15000153,20.51000023
15432,01-04-1993,0,34.77999878,19.02000046
15433,02-04-1993,0,33.45000076,19.02000046
15434,03-04-1993,0,33.72999954,19.53000069
15435,04-04-1993,0,33.97999954,19.64999962
15436,05-04-1993,0,34.52000046,20.55999947
15437,06-04-1993,0,34.88999939,20.63999939
15438,07-04-1993,0,35.13000107,20.67000008
15439,08-04-1993,0,34.70000076,20.34000015
15440,09-04-1993,0,34.02999878,19.37000084
15441,10-04-1993,0,34.25999832,19.64999962
15442,11-04-1993,0,34.5,20.47999954
15443,12-04-1993,0,32.68999863,19.17000008
15444,13-04-1993,0,33.5,20.21999931
15445,14-04-1993,0,33.63000107,20.97999954
15446,15-04-1993,0,34.66999817,21.65999985
15447,16-04-1993,0,34.77999878,22.14999962
15448,17-04-1993,0,34.95999908,22.88999939
15449,18-04-1993,0,35.31999969,22.80999947
15450,19-04-1993,0,36.27999878,22.20999908
15451,20-04-1993,0,35.88999939,22.69000053
15452,21-04-1993,0,34.59999847,21.72999954
15453,22-04-1993,0,35.81999969,22.5
15454,23-04-1993,0,36.27999878,23.12999916
15455,24-04-1993,0,36.88000107,24.47999954
15456,25-04-1993,0,36.20000076,22.70999908
15457,26-04-1993,0,36.66999817,23.25
15458,27-04-1993,0,35.77999878,22.39999962
15459,28-04-1993,0,36.22000122,23.02000046
15460,29-04-1993,0,36.11000061,22.46999931
15461,30-04-1993,0,36.04999924,22.48999977
15462,01-05-1993,0,35.70999908,22.62000084
15463,02-05-1993,0,35.70000076,22.39999962
15464,03-05-1993,0,35.84000015,22.68000031
15465,04-05-1993,0,35.81999969,22.84000015
15466,05-05-1993,0,36.09999847,23.78000069
15467,06-05-1993,0,36.08000183,24.13999939
15468,07-05-1993,0,36.63999939,24.53000069
15469,08-05-1993,0,35.97000122,23.68000031
15470,09-05-1993,0,36.38999939,24.28000069
15471,10-05-1993,0,35.31000137,23.78000069
15472,11-05-1993,0,35.95000076,23.02000046
15473,12-05-1993,0,36.97000122,22.70000076
15474,13-05-1993,0,36.06000137,22.87999916
15475,14-05-1993,0,35.95999908,23.68000031
15476,15-05-1993,0,36.65000153,23.98999977
15477,16-05-1993,0,36.34999847,24.62000084
15478,17-05-1993,0,36.04000092,24.30999947
15479,18-05-1993,0,35.29000092,24.56999969
15480,19-05-1993,0,35.15000153,24.56999969
15481,20-05-1993,0,34.97999954,24.46999931
15482,21-05-1993,0,34.81000137,24.37000084
15483,22-05-1993,0,35.52999878,24.45999908
15484,23-05-1993,0,34.41999817,24.53000069
15485,24-05-1993,0,35.49000168,24.30999947
15486,25-05-1993,0,32.90000153,23.82999992
15487,26-05-1993,0,34.88999939,24.73999977
15488,27-05-1993,0,35.22000122,25.28000069
15489,28-05-1993,0,33.86999893,25.19000053
15490,29-05-1993,0,34.20999908,25.54999924
15491,30-05-1993,0,34.5,25.01000023
15492,31-05-1993,0,34.22000122,25.73999977
15493,01-06-1993,0,34.99000168,25.35000038
15494,02-06-1993,0,35.59999847,25.23999977
15495,03-06-1993,0,35.00999832,24.98999977
15496,04-06-1993,0,35.45999908,24.80999947
15497,05-06-1993,0,35.54000092,25.54000092
15498,06-06-1993,0,34.25999832,25.13999939
15499,07-06-1993,14.86920643,36.34000015,25.47999954
15500,08-06-1993,4.635667801,35.88999939,23.77000046
15501,09-06-1993,6.06387043,34.47999954,23.71999931
15502,10-06-1993,1.474306107,34.63000107,24.42000008
15503,11-06-1993,0,34.72000122,23.95999908
15504,12-06-1993,0.528906345,31.97999954,23.95999908
15505,13-06-1993,3.696348429,30.04000092,22.88999939
15506,14-06-1993,0.685618639,28.15999985,21.87999916
15507,15-06-1993,29.58719444,27.88999939,21.71999931
15508,16-06-1993,13.21980953,26.73999977,21.62000084
15509,17-06-1993,6.272473335,27.20999908,22.47999954
15510,18-06-1993,54.44713593,28.15999985,22.75
15511,19-06-1993,209.2289886,26.82999992,21.88999939
15512,20-06-1993,8.931164742,29.80999947,24.03000069
15513,21-06-1993,0,30.17000008,24.13999939
15514,22-06-1993,0,30.42000008,25
15515,23-06-1993,1.056672096,30.46999931,24.61000061
15516,24-06-1993,2.017129183,30.10000038,24.76000023
15517,25-06-1993,13.63154888,30.14999962,23.20000076
15518,26-06-1993,42.82487869,27.72999954,23.71999931
15519,27-06-1993,6.166327,29.80999947,24.27000046
15520,28-06-1993,0.117671892,30.42000008,23.44000053
15521,29-06-1993,0,30.79000092,23.53000069
15522,30-06-1993,0,31.45000076,23.81999969
15523,01-07-1993,0,31.09000015,23.95000076
15524,02-07-1993,0,31.30999947,23.78000069
15525,03-07-1993,13.706954,31.01000023,23.23999977
15526,04-07-1993,19.49815559,28.65999985,22.11000061
15527,05-07-1993,5.253418922,27.17000008,22.87999916
15528,06-07-1993,2.11119771,28.26000023,23.14999962
15529,07-07-1993,1.016880155,29.28000069,23.82999992
15530,08-07-1993,5.602612495,30.21999931,24.15999985
15531,09-07-1993,4.766197681,27.73999977,22.90999985
15532,10-07-1993,38.3546257,26.80999947,22.72999954
15533,11-07-1993,94.76794434,27.45000076,23.40999985
15534,12-07-1993,11.13525867,28.14999962,23.76000023
15535,13-07-1993,18.91811752,28.44000053,23.54000092
15536,14-07-1993,102.5454865,26.88999939,23.61000061
15537,15-07-1993,16.05071259,28.02000046,23.17000008
15538,16-07-1993,88.9287262,26.48999977,22.65999985
15539,17-07-1993,82.21634674,26.31999969,22.37000084
15540,18-07-1993,13.18298531,27.47999954,22.55999947
15541,19-07-1993,1.484524369,28.14999962,22.56999969
15542,20-07-1993,5.977396965,28.15999985,22.39999962
15543,21-07-1993,0.169163525,29.01000023,23.34000015
15544,22-07-1993,2.25914216,29.25,22.81999969
15545,23-07-1993,5.180247784,28.29000092,23.37000084
15546,24-07-1993,6.135113716,28.80999947,23.17000008
15547,25-07-1993,3.112727642,28.42000008,23.06999969
15548,26-07-1993,5.338037014,28.56999969,22.44000053
15549,27-07-1993,0,28.13999939,22.51000023
15550,28-07-1993,30.56039429,27.21999931,22.39999962
15551,29-07-1993,9.281600952,26.47999954,22.07999992
15552,30-07-1993,18.84206581,25.72999954,21.84000015
15553,31-07-1993,13.20821381,26.20000076,22.04000092
15554,01-08-1993,3.309855461,27.34000015,22.51000023
15555,02-08-1993,4.174596786,25.44000053,22.13999939
15556,03-08-1993,4.016880035,25.70000076,22.45000076
15557,04-08-1993,10.24211693,26.85000038,23.07999992
15558,05-08-1993,11.88720131,27.96999931,22.95000076
15559,06-08-1993,2.039411068,27.76000023,22.70999908
15560,07-08-1993,2.270371437,27.70999908,22.20999908
15561,08-08-1993,3.932334661,28.84000015,22.84000015
15562,09-08-1993,4.107076645,28.20999908,22.69000053
15563,10-08-1993,6.129535675,28.04999924,22.81999969
15564,11-08-1993,5.157644272,28.01000023,21.97999954
15565,12-08-1993,64.12895966,27.65999985,22.60000038
15566,13-08-1993,21.87024498,28.37999916,22.93000031
15567,14-08-1993,4.444968224,28.55999947,22.45000076
15568,15-08-1993,5.185970306,27.43000031,22.14999962
15569,16-08-1993,18.06187057,26.20999908,22.28000069
15570,17-08-1993,24.61661339,27.88999939,22.26000023
15571,18-08-1993,2.090196371,28.04000092,22.76000023
15572,19-08-1993,5.954865932,28.51000023,22.20000076
15573,20-08-1993,5.039484024,27.5,21.87999916
15574,21-08-1993,16.71533966,25.78000069,21.90999985
15575,22-08-1993,2.29290247,27.45999908,23.04999924
15576,23-08-1993,0.971818209,28.43000031,23.44000053
15577,24-08-1993,0,28.55999947,22.10000038
15578,25-08-1993,11.21965981,28.12000084,21.86000061
15579,26-08-1993,8.16351223,27.96999931,21.21999931
15580,27-08-1993,0,29.03000069,21.40999985
15581,28-08-1993,0,29.47999954,21.92000008
15582,29-08-1993,0,29.62000084,22.30999947
15583,30-08-1993,0,28.82999992,22.44000053
15584,31-08-1993,0,29.61000061,22.79000092
15585,01-09-1993,0.129197717,28.20000076,21.81999969
15586,02-09-1993,4.221085072,26.05999947,21.25
15587,03-09-1993,10.12168026,25.63999939,21.32999992
15588,04-09-1993,15.59492016,27.44000053,21.80999947
15589,05-09-1993,14.59410095,28.37999916,21.70999908
15590,06-09-1993,8.532782555,27.46999931,21.75
15591,07-09-1993,8.217895508,28.01000023,21.93000031
15592,08-09-1993,0.247507542,28.20999908,21.77000046
15593,09-09-1993,21.13448334,28.47999954,21.63999939
15594,10-09-1993,2.386455297,28.26000023,21.62000084
15595,11-09-1993,1.176895857,29.04999924,21.51000023
15596,12-09-1993,2.068835735,29.12999916,21.92000008
15597,13-09-1993,1.305593729,28.63999939,21.56999969
15598,14-09-1993,5.399437904,28.65999985,21.27000046
15599,15-09-1993,0,29.02000046,20.94000053
15600,16-09-1993,0,28.92000008,21.73999977
15601,17-09-1993,3.93148303,28.75,21.62000084
15602,18-09-1993,3.08869791,28.27000046,22.04000092
15603,19-09-1993,0,29.77000046,22.10000038
